0	-0
0.0002	46.9622
0.0004	93.9244
0.0006	140.887
0.0008	187.849
0.001	234.811
0.0012	281.773
0.0014	328.675
0.0016	375.331
0.0018	421.887
0.002	468.184
0.0022	514.151
0.0024	559.688
0.0026	603.929
0.0028	645.718
0.003	680.285
0.0032	694.987
0.0034	705.889
0.0036	715.725
0.0038	724.856
0.004	733.366
0.0042	741.449
0.0044	749.236
0.0046	756.547
0.0048	762.272
0.005	767.865
0.0052	773.341
0.0054	778.732
0.0056	784.084
0.0058	789.395
0.006	794.67
0.0062	799.903
0.0064	805.09
0.0066	810.247
0.0068	815.376
0.007	820.478
0.0072	825.547
0.0074	830.587
0.0076	835.597
0.0078	840.579
0.008	845.532
0.0082	850.451
0.0084	855.344
0.0086	860.212
0.0088	865.054
0.009	869.871
0.0092	874.662
0.0094	879.429
0.0096	884.17
0.0098	888.886
0.01	893.578
0.0102	898.245
0.0104	902.886
0.0106	907.501
0.0108	912.093
0.011	916.661
0.0112	921.206
0.0114	925.727
0.0116	930.224
0.0118	934.699
0.012	939.151
0.0122	943.578
0.0124	947.982
0.0126	952.36
0.0128	956.717
0.013	961.051
0.0132	965.363
0.0134	969.654
0.0136	973.922
0.0138	978.169
0.014	982.394
0.0142	986.598
0.0144	990.78
0.0146	994.941
0.0148	999.082
0.015	1003.2
0.0152	1007.3
0.0154	1011.38
0.0156	1015.44
0.0158	1019.47
0.016	1023.49
0.0162	1027.49
0.0164	1031.46
0.0166	1035.42
0.0168	1039.36
0.017	1043.28
0.0172	1047.17
0.0174	1051.05
0.0176	1054.91
0.0178	1058.75
0.018	1062.57
0.0182	1066.37
0.0184	1070.16
0.0186	1073.92
0.0188	1077.67
0.019	1081.4
0.0192	1085.11
0.0194	1088.8
0.0196	1092.47
0.0198	1096.12
0.02	1099.76
0.0198	1052.8
0.0196	1005.84
0.0194	958.875
0.0192	911.913
0.019	864.951
0.0188	817.989
0.0186	771.026
0.0184	724.064
0.0182	677.102
0.018	630.14
0.0178	583.178
0.0176	536.215
0.0174	489.253
0.0172	442.291
0.017	395.329
0.0168	348.367
0.0166	301.404
0.0164	254.442
0.0162	207.48
0.016	160.519
0.0158	113.772
0.0156	67.0733
0.0154	20.4651
0.0152	-26.1333
0.015	-72.7249
0.0148	-119.149
0.0146	-165.399
0.0144	-211.564
0.0142	-257.503
0.014	-303.179
0.0138	-348.511
0.0136	-392.934
0.0134	-436.134
0.0132	-477.348
0.013	-513.218
0.0128	-530.784
0.0126	-543.356
0.0124	-554.664
0.0122	-565.264
0.012	-575.34
0.0118	-584.939
0.0116	-594.223
0.0114	-603.179
0.0112	-611.793
0.011	-619.255
0.0108	-626.025
0.0106	-632.618
0.0104	-639.155
0.0102	-645.599
0.01	-651.956
0.0098	-658.218
0.0096	-664.438
0.0094	-670.615
0.0092	-676.752
0.009	-682.841
0.0088	-688.891
0.0086	-694.906
0.0084	-700.876
0.0082	-706.795
0.008	-712.68
0.0078	-718.532
0.0076	-724.347
0.0074	-730.129
0.0072	-735.874
0.007	-741.585
0.0068	-747.262
0.0066	-752.907
0.0064	-758.52
0.0062	-764.102
0.006	-769.652
0.0058	-775.163
